id_pagamento,id_pedido,metodo_pagamento,valor_pago,status_pagamento
2996,2996,Pix,2800.86,Aprovado
2997,2997,Cartão de Crédito,4881.79,Aprovado
2998,2998,Pix,11344.41,Aprovado
2999,2999,Boleto,6284.78,Aprovado
3000,3000,Boleto,23624.9,Aprovado
3001,3001,Cartão de Crédito,7184.0,Aprovado
3002,3002,Cartão de Crédito,3005.6,Aprovado
3003,3003,Boleto,8956.17,Aprovado
3004,3004,Boleto,5137.76,Aprovado
3005,3005,Boleto,9165.58,Aprovado
3006,3006,Cartão de Crédito,955.74,Aprovado
3007,3007,Pix,3398.82,Aprovado
3008,3008,Boleto,14138.32,Aprovado
3009,3009,Pix,206.76,Aprovado
3010,3010,Cartão de Débito,3579.23,Aprovado
3011,3011,Pix,9867.53,Aprovado
3012,3012,Cartão de Crédito,895.82,Aprovado
3013,3013,Boleto,5961.07,Pendente
3014,3014,Cartão de Débito,23251.94,Aprovado
3015,3015,Cartão de Débito,1551.88,Aprovado
3016,3016,Boleto,2777.67,Aprovado
3017,3017,Cartão de Crédito,8966.71,Aprovado
3018,3018,Pix,2696.04,Aprovado
3019,3019,Cartão de Crédito,4768.26,Aprovado
3020,3020,Cartão de Crédito,2938.49,Aprovado
3021,3021,Pix,811.51,Aprovado
3022,3022,Cartão de Crédito,379.36,Aprovado
3023,3023,Pix,5275.5,Aprovado
3024,3024,Cartão de Crédito,13291.01,Aprovado
3025,3025,Cartão de Crédito,9908.71,Aprovado
3026,3026,Pix,3131.08,Aprovado
3027,3027,Cartão de Crédito,10784.16,Aprovado
3028,3028,Pix,12132.6,Aprovado
3029,3029,Pix,6030.96,Aprovado
3030,3030,Pix,10055.67,Pendente
3031,3031,Cartão de Crédito,1759.41,Aprovado
3032,3032,Pix,9526.33,Aprovado
3033,3033,Pix,7767.31,Pendente
3034,3034,Cartão de Crédito,3929.85,Aprovado
3035,3035,Cartão de Débito,27286.96,Aprovado
3036,3036,Boleto,17244.08,Aprovado
3037,3037,Cartão de Crédito,7490.42,Aprovado
3038,3038,Pix,2033.91,Aprovado
3039,3039,Cartão de Crédito,3197.07,Aprovado
3040,3040,Cartão de Crédito,3304.23,Recusado
3041,3041,Pix,3263.49,Aprovado
3042,3042,Pix,13690.81,Aprovado
3043,3043,Pix,9348.88,Pendente
3044,3044,Cartão de Crédito,15137.37,Aprovado
3045,3045,Cartão de Débito,5616.3,Aprovado
3046,3046,Cartão de Débito,18937.48,Aprovado
3047,3047,Boleto,16473.49,Aprovado
3048,3048,Boleto,2446.37,Aprovado
3049,3049,Boleto,7013.09,Aprovado
3050,3050,Cartão de Crédito,0.0,Aprovado
3051,3051,Pix,15483.78,Aprovado
3052,3052,Cartão de Crédito,2222.76,Recusado
3053,3053,Pix,6618.3,Aprovado
3054,3054,Boleto,9424.38,Aprovado
3055,3055,Pix,1977.49,Aprovado
3056,3056,Pix,13284.86,Aprovado
3057,3057,Cartão de Crédito,1400.43,Aprovado
3058,3058,Pix,7488.47,Pendente
3059,3059,Pix,4024.25,Aprovado
3060,3060,Cartão de Crédito,2920.0,Aprovado
3061,3061,Cartão de Crédito,4046.82,Aprovado
3062,3062,Cartão de Crédito,105.58,Aprovado
3063,3063,Pix,9657.35,Aprovado
3064,3064,Cartão de Crédito,1456.66,Aprovado
3065,3065,Boleto,1862.27,Aprovado
3066,3066,Boleto,1328.57,Aprovado
3067,3067,Boleto,5572.82,Aprovado
3068,3068,Pix,2825.36,Aprovado
3069,3069,Pix,19482.42,Aprovado
3070,3070,Pix,10172.71,Aprovado
3071,3071,Cartão de Débito,1065.41,Aprovado
3072,3072,Cartão de Crédito,13141.81,Aprovado
3073,3073,Cartão de Crédito,4453.04,Aprovado
3074,3074,Boleto,3368.06,Aprovado
3075,3075,Pix,4104.53,Aprovado
3076,3076,Cartão de Crédito,9322.75,Aprovado
3077,3077,Boleto,9373.1,Aprovado
3078,3078,Cartão de Crédito,538.06,Aprovado
3079,3079,Cartão de Crédito,3459.8,Aprovado
3080,3080,Cartão de Crédito,3474.1,Aprovado
3081,3081,Cartão de Crédito,1167.83,Aprovado
3082,3082,Cartão de Débito,1762.66,Aprovado
3083,3083,Cartão de Crédito,14842.36,Aprovado
3084,3084,Cartão de Débito,10348.73,Aprovado
3085,3085,Cartão de Débito,2637.75,Recusado
3086,3086,Pix,1846.49,Aprovado
3087,3087,Cartão de Crédito,7948.26,Aprovado
3088,3088,Pix,345.28,Aprovado
3089,3089,Pix,4603.74,Aprovado
3090,3090,Pix,6620.45,Aprovado
3091,3091,Cartão de Crédito,11757.3,Aprovado
3092,3092,Pix,4261.64,Aprovado
3093,3093,Cartão de Crédito,1114.11,Aprovado
3094,3094,Cartão de Débito,11238.46,Aprovado
3095,3095,Boleto,9997.79,Aprovado
3096,3096,Cartão de Crédito,392.32,Aprovado
3097,3097,Cartão de Crédito,2649.42,Aprovado
3098,3098,Cartão de Crédito,9063.47,Aprovado
3099,3099,Cartão de Crédito,19913.46,Aprovado
3100,3100,Cartão de Crédito,2951.96,Aprovado
3101,3101,Boleto,1779.85,Aprovado
3102,3102,Pix,2526.59,Aprovado
3103,3103,Pix,10352.94,Aprovado
3104,3104,Cartão de Crédito,11498.06,Aprovado
3105,3105,Pix,23542.16,Aprovado
3106,3106,Boleto,4489.72,Aprovado
3107,3107,Cartão de Crédito,2920.0,Aprovado
3108,3108,Cartão de Débito,6957.12,Aprovado
3109,3109,Cartão de Crédito,7457.95,Aprovado
3110,3110,Pix,6217.18,Aprovado
3111,3111,Cartão de Crédito,1017.68,Aprovado
3112,3112,Cartão de Crédito,11398.76,Aprovado
3113,3113,Cartão de Crédito,2119.49,Recusado
3114,3114,Cartão de Crédito,7910.94,Aprovado
3115,3115,Pix,8076.18,Aprovado
3116,3116,Cartão de Crédito,7371.81,Aprovado
3117,3117,Pix,8971.76,Aprovado
3118,3118,Pix,3806.76,Aprovado
3119,3119,Cartão de Crédito,2849.69,Aprovado
3120,3120,Pix,2825.36,Aprovado
3121,3121,Pix,12872.87,Aprovado
3122,3122,Pix,1611.76,Aprovado
3123,3123,Boleto,4876.7,Aprovado
3124,3124,Boleto,5034.49,Aprovado
3125,3125,Cartão de Crédito,13154.74,Aprovado
3126,3126,Pix,3459.8,Aprovado
3127,3127,Cartão de Crédito,9947.14,Pendente
3128,3128,Cartão de Crédito,14285.49,Aprovado
3129,3129,Cartão de Crédito,6966.87,Aprovado
3130,3130,Pix,20534.2,Aprovado
3131,3131,Cartão de Crédito,6384.36,Aprovado
3132,3132,Cartão de Crédito,6919.6,Aprovado
3133,3133,Cartão de Crédito,15593.88,Aprovado
3134,3134,Boleto,556.59,Aprovado
3135,3135,Boleto,2970.48,Pendente
3136,3136,Pix,12548.22,Aprovado
3137,3137,Cartão de Crédito,1762.66,Recusado
3138,3138,Boleto,123.0,Aprovado
3139,3139,Pix,0.0,Aprovado
3140,3140,Pix,2224.09,Recusado
3141,3141,Cartão de Crédito,3006.5,Aprovado
3142,3142,Boleto,11766.35,Aprovado
3143,3143,Cartão de Crédito,1318.12,Aprovado
3144,3144,Cartão de Crédito,2938.49,Aprovado
3145,3145,Cartão de Crédito,2811.94,Aprovado
3146,3146,Cartão de Crédito,7050.64,Aprovado
3147,3147,Cartão de Crédito,8709.3,Aprovado
3148,3148,Pix,9119.79,Aprovado
3149,3149,Boleto,6256.66,Aprovado
3150,3150,Pix,16934.42,Aprovado
3151,3151,Boleto,13045.78,Aprovado
3152,3152,Pix,5806.46,Aprovado
3153,3153,Cartão de Crédito,8270.21,Aprovado
3154,3154,Cartão de Crédito,16606.49,Aprovado
3155,3155,Cartão de Crédito,3430.8,Aprovado
3156,3156,Cartão de Débito,8265.24,Pendente
3157,3157,Pix,3365.81,Aprovado
3158,3158,Pix,12255.8,Aprovado
3159,3159,Pix,11101.0,Pendente
3160,3160,Cartão de Crédito,8359.23,Aprovado
3161,3161,Pix,16914.95,Aprovado
3162,3162,Boleto,4936.96,Aprovado
3163,3163,Cartão de Crédito,9972.56,Aprovado
3164,3164,Boleto,3953.06,Aprovado
3165,3165,Cartão de Crédito,9077.19,Aprovado
3166,3166,Cartão de Crédito,1762.66,Aprovado
3167,3167,Cartão de Crédito,4876.7,Pendente
3168,3168,Pix,3340.36,Aprovado
3169,3169,Cartão de Crédito,2172.68,Aprovado
3170,3170,Boleto,8826.18,Aprovado
3171,3171,Cartão de Débito,2172.68,Aprovado
3172,3172,Cartão de Crédito,1400.43,Aprovado
3173,3173,Pix,3592.02,Aprovado
3174,3174,Pix,2172.68,Aprovado
3175,3175,Cartão de Crédito,3350.0,Aprovado
3176,3176,Cartão de Débito,2617.79,Aprovado
3177,3177,Cartão de Crédito,2172.68,Aprovado
3178,3178,Cartão de Crédito,0.0,Aprovado
3179,3179,Pix,13614.37,Aprovado
3180,3180,Pix,6146.31,Aprovado
3181,3181,Cartão de Crédito,23241.36,Aprovado
3182,3182,Cartão de Crédito,3240.94,Aprovado
3183,3183,Boleto,5280.89,Aprovado
3184,3184,Pix,3303.84,Aprovado
3185,3185,Boleto,8242.11,Aprovado
3186,3186,Boleto,1900.38,Aprovado
3187,3187,Cartão de Débito,5135.27,Aprovado
3188,3188,Cartão de Crédito,11671.7,Aprovado
3189,3189,Cartão de Crédito,6317.43,Aprovado
3190,3190,Pix,17322.69,Aprovado
3191,3191,Cartão de Crédito,527.71,Aprovado
3192,3192,Boleto,14253.09,Aprovado
3193,3193,Pix,7258.47,Aprovado
3194,3194,Pix,3362.8,Recusado
3195,3195,Cartão de Crédito,20557.87,Aprovado
3196,3196,Cartão de Crédito,4331.82,Aprovado
3197,3197,Cartão de Crédito,8307.34,Aprovado
3198,3198,Cartão de Crédito,10429.7,Aprovado
3199,3199,Cartão de Crédito,15219.43,Aprovado
3200,3200,Boleto,7695.26,Aprovado
